"LOCATION","Country","TRANSACT","Transaction","ACTIVITY","Activity","PRODUCT","Product","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P95","Repair services of computers and personal and household goods","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P37_39","Sewerage services, sewage sludge, waste collection & management serv.","RT","Ratio","2019","2019",,,"0","Units",,,0.743644,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P01","Products of agriculture, hunting and related services","RT","Ratio","2019","2019",,,"0","Units",,,17.328553,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PA","Products of agriculture, forestry and fishing","RT","Ratio","2019","2019",,,"0","Units",,,17.463299,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P31_32","Furniture and other manufactured goods","RT","Ratio","2019","2019",,,"0","Units",,,23.684879,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P96","Other personal services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P62_63","Computer programming, consultancy and related serv., Information serv.","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P87_88","Residential care services, social work services without accommodation","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P13_15","Textiles, wearing apparel, leather and related products","RT","Ratio","2019","2019",,,"0","Units",,,41.076075,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P24","Basic metals","RT","Ratio","2019","2019",,,"0","Units",,,11.703458,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P94","Services furnished by membership organisations","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P59_60","Audiovisual and broadcasting services","RT","Ratio","2019","2019",,,"0","Units",,,2.789869,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P33","Repair and installation services of machinery and equipment","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PI","Accommodation and food services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P19","Coke and refined petroleum products","RT","Ratio","2019","2019",,,"0","Units",,,6.972365,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P66","Services auxiliary to financial services and insurance services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P01","Products of agriculture, hunting and related services","RT","Ratio","2019","2019",,,"0","Units",,,8.872316,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P10_12","Food, beverages and tobacco products","RT","Ratio","2019","2019",,,"0","Units",,,17.560307,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P36","Natural water, water treatment and supply services","RT","Ratio","2019","2019",,,"0","Units",,,23.596491,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P45","Wholesale and retail trade and repair serv. of motor vehicles & motorcycles","RT","Ratio","2019","2019",,,"0","Units",,,16.125267,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P49","Land transport services and transport services via pipelines","RT","Ratio","2019","2019",,,"0","Units",,,9.023669,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P58","Publishing services","RT","Ratio","2019","2019",,,"0","Units",,,12.472433,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P64","Financial services, except insurance and pension funding","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P68A","Imputed rents of owner-occupied dwellings","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P69_70","Legal, accounting, head offices services, management consultancy serv.","RT","Ratio","2019","2019",,,"0","Units",,,16.803144,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P77","Rental and leasing services ","RT","Ratio","2019","2019",,,"0","Units",,,7.42635,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P86","Human health services","RT","Ratio","2019","2019",,,"0","Units",,,2.113527,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P90_92","Creative, arts, entmnt, library, museum, other cult. serv., gambling serv.","RT","Ratio","2019","2019",,,"0","Units",,,12.21865,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P93","Sporting services and amusement and recreation services","RT","Ratio","2019","2019",,,"0","Units",,,7.861243,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P94","Services furnished by membership organisations","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PA","Products of agriculture, forestry and fishing","RT","Ratio","2019","2019",,,"0","Units",,,8.865204,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PTOT","Total product","RT","Ratio","2019","2019",,,"0","Units",,,12.795891,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P02","Products of forestry, logging and related services","RT","Ratio","2019","2019",,,"0","Units",,,6.666667,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P13_15","Textiles, wearing apparel, leather and related products","RT","Ratio","2019","2019",,,"0","Units",,,17.855959,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P37_39","Sewerage services, sewage sludge, waste collection & management serv.","RT","Ratio","2019","2019",,,"0","Units",,,2.520516,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P50","Water transport services","RT","Ratio","2019","2019",,,"0","Units",,,5.164319,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P59_60","Audiovisual and broadcasting services","RT","Ratio","2019","2019",,,"0","Units",,,11.91067,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P65","Insurance, reinsurance & pension funding services, exc. compulsory S.S.","RT","Ratio","2019","2019",,,"0","Units",,,10.066253,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P68B","Real estate services excluding imputed rents ","RT","Ratio","2019","2019",,,"0","Units",,,-0.033139,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P71","Architectural and engineering services, tech. testing & analysis services","RT","Ratio","2019","2019",,,"0","Units",,,17.475728,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P87_88","Residential care services, social work services without accommodation","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P95","Repair services of computers and personal and household goods","RT","Ratio","2019","2019",,,"0","Units",,,14.2978,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PB","Mining and quarrying","RT","Ratio","2019","2019",,,"0","Units",,,66.054606,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P03","Fish & other fishing products, aquaculture prod., support serv. to fishing","RT","Ratio","2019","2019",,,"0","Units",,,8.743169,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P16","Wood & prod. of wood & cork, exc. furniture, of straw & plaiting materials","RT","Ratio","2019","2019",,,"0","Units",,,17.372881,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P51","Air transport services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P61","Telecommunications services ","RT","Ratio","2019","2019",,,"0","Units",,,17.135003,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P66","Services auxiliary to financial services and insurance services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P79","Travel agency, tour operator & other reservation services & related serv.","RT","Ratio","2019","2019",,,"0","Units",,,4.368213,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P96","Other personal services","RT","Ratio","2019","2019",,,"0","Units",,,6.514263,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PC","Manufactured products","RT","Ratio","2019","2019",,,"0","Units",,,21.493372,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P17","Paper and paper products","RT","Ratio","2019","2019",,,"0","Units",,,16.214834,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P52","Warehousing and support services for transportation","RT","Ratio","2019","2019",,,"0","Units",,,12.331081,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P62_63","Computer programming, consultancy and related serv., Information serv.","RT","Ratio","2019","2019",,,"0","Units",,,7.457627,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P80_82","Security & investigation serv., serv. to buildings & other business support","RT","Ratio","2019","2019",,,"0","Units",,,8.864751,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PD","Electricity, gas, steam and air conditioning ","RT","Ratio","2019","2019",,,"0","Units",,,13.624864,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P18","Printing and recording services","RT","Ratio","2019","2019",,,"0","Units",,,23.076923,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P53","Postal and courier services ","RT","Ratio","2019","2019",,,"0","Units",,,1.960784,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P74_75","Other professional, scientific and tech. services and veterinary services","RT","Ratio","2019","2019",,,"0","Units",,,17.310253,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PE","Water supply, sewerage, waste management and remediation services","RT","Ratio","2019","2019",,,"0","Units",,,10.962755,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P19","Coke and refined petroleum products","RT","Ratio","2019","2019",,,"0","Units",,,57.753833,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PF","Constructions and construction works","RT","Ratio","2019","2019",,,"0","Units",,,10.062893,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P20","Chemicals and chemical products","RT","Ratio","2019","2019",,,"0","Units",,,17.305735,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PG","Wholesale&retail trade serv., repair serv. of motor vehicles & motorcycles","RT","Ratio","2019","2019",,,"0","Units",,,16.125267,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P21","Basic pharmaceutical products and pharmaceutical preparations","RT","Ratio","2019","2019",,,"0","Units",,,7.350964,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PH","Transportation and storage services","RT","Ratio","2019","2019",,,"0","Units",,,5.957009,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P22","Rubber and plastic products ","RT","Ratio","2019","2019",,,"0","Units",,,17.446211,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PI","Accommodation and food services","RT","Ratio","2019","2019",,,"0","Units",,,8.836463,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P23","Other non-metallic mineral products","RT","Ratio","2019","2019",,,"0","Units",,,17.484389,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PJ","Information and communication services","RT","Ratio","2019","2019",,,"0","Units",,,14.910486,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PK","Financial and insurance services","RT","Ratio","2019","2019",,,"0","Units",,,8.1817,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P25","Fabricated metal products, except machinery and equipment","RT","Ratio","2019","2019",,,"0","Units",,,17.554033,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PL","Real estate services","RT","Ratio","2019","2019",,,"0","Units",,,-0.010208,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P26","Computer, electronic and optical products","RT","Ratio","2019","2019",,,"0","Units",,,16.909332,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PM","Professional, scientific and technical services","RT","Ratio","2019","2019",,,"0","Units",,,16.918352,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P27","Electrical equipment","RT","Ratio","2019","2019",,,"0","Units",,,17.597504,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PN","Administrative and support services","RT","Ratio","2019","2019",,,"0","Units",,,6.723758,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P28","Machinery and equipment n.e.c.","RT","Ratio","2019","2019",,,"0","Units",,,17.330677,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PO","Public administration and defence services, compulsory S.S. services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P29","Motor vehicles, trailers and semi-trailers","RT","Ratio","2019","2019",,,"0","Units",,,21.557934,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PP","Education services","RT","Ratio","2019","2019",,,"0","Units",,,6.609035,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P30","Other transport equipment","RT","Ratio","2019","2019",,,"0","Units",,,22.163048,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PQ","Human health and social work services","RT","Ratio","2019","2019",,,"0","Units",,,1.364522,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P31_32","Furniture and other manufactured goods","RT","Ratio","2019","2019",,,"0","Units",,,17.362,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PR","Arts, entertainment and recreation services","RT","Ratio","2019","2019",,,"0","Units",,,10.205258,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","P33","Repair and installation services of machinery and equipment","RT","Ratio","2019","2019",,,"0","Units",,,17.708333,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PS","Other services","RT","Ratio","2019","2019",,,"0","Units",,,7.480195,,
"NLD","Netherlands","D21_31_P3S14","Taxes less subsidies on product in percentage final consumption expenditure by households","ZTOT","Total activity","PT","Services of HH as employers, undifferentiated G&S prod. by HH for own use","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP6B_FP7","Share of imported products in exports at basic prices ","ZTOT","Total activity","P62_63","Computer programming, consultancy and related serv., Information serv.","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP6B_FP7","Share of imported products in exports at basic prices ","ZTOT","Total activity","PG","Wholesale&retail trade serv., repair serv. of motor vehicles & motorcycles","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_FP7","Share of imported products in intermediate consumption at basic prices ","ZTOT","Total activity","P86","Human health services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP3S14B_FP7","Share of imported products in final cons. of households at basic prices ","ZTOT","Total activity","PC","Manufactured products","RT","Ratio","2019","2019",,,"0","Units",,,60.067959,,
"NLD","Netherlands","UP2B_FP7","Share of imported products in intermediate consumption at basic prices ","ZTOT","Total activity","PN","Administrative and support services","RT","Ratio","2019","2019",,,"0","Units",,,31.519728,,
"NLD","Netherlands","UP3S14B_FP7","Share of imported products in final cons. of households at basic prices ","ZTOT","Total activity","PE","Water supply, sewerage, waste management and remediation services","RT","Ratio","2019","2019",,,"0","Units",,,0.197316,,
"NLD","Netherlands","UP3S14B_FP7","Share of imported products in final cons. of households at basic prices ","ZTOT","Total activity","PTOT","Total product","RT","Ratio","2019","2019",,,"0","Units",,,11.97678,,
"NLD","Netherlands","UP6B_FP7","Share of imported products in exports at basic prices ","ZTOT","Total activity","P50","Water transport services","RT","Ratio","2019","2019",,,"0","Units",,,0,"E","Estimated value"
"NLD","Netherlands","UP3S14B_FP7","Share of imported products in final cons. of households at basic prices ","ZTOT","Total activity","PL","Real estate services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP6B_FP7","Share of imported products in exports at basic prices ","ZTOT","Total activity","P22","Rubber and plastic products ","RT","Ratio","2019","2019",,,"0","Units",,,50.727008,,
"NLD","Netherlands","UP3S14B_FP7","Share of imported products in final cons. of households at basic prices ","ZTOT","Total activity","P45","Wholesale and retail trade and repair serv. of motor vehicles & motorcycles","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP3S14B_FP7","Share of imported products in final cons. of households at basic prices ","ZTOT","Total activity","P16","Wood & prod. of wood & cork, exc. furniture, of straw & plaiting materials","RT","Ratio","2019","2019",,,"0","Units",,,75.19685,,
"NLD","Netherlands","UP6B_FP7","Share of imported products in exports at basic prices ","ZTOT","Total activity","PR","Arts, entertainment and recreation services","RT","Ratio","2019","2019",,,"0","Units",,,6.420022,,
"NLD","Netherlands","UP2B_FP7","Share of imported products in intermediate consumption at basic prices ","ZTOT","Total activity","P24","Basic metals","RT","Ratio","2019","2019",,,"0","Units",,,67.652005,,
"NLD","Netherlands","UP3S14B_FP7","Share of imported products in final cons. of households at basic prices ","ZTOT","Total activity","PR","Arts, entertainment and recreation services","RT","Ratio","2019","2019",,,"0","Units",,,2.49354,,
"NLD","Netherlands","UP51B_FP7","Share of imported products in GFCF at basic prices ","ZTOT","Total activity","P01","Products of agriculture, hunting and related services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP3S14B_FP7","Share of imported products in final cons. of households at basic prices ","ZTOT","Total activity","P95","Repair services of computers and personal and household goods","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP3S14B_FP7","Share of imported products in final cons. of households at basic prices ","ZTOT","Total activity","P61","Telecommunications services ","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP6B_FP7","Share of imported products in exports at basic prices ","ZTOT","Total activity","P64","Financial services, except insurance and pension funding","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP3S14B_FP7","Share of imported products in final cons. of households at basic prices ","ZTOT","Total activity","P22","Rubber and plastic products ","RT","Ratio","2019","2019",,,"0","Units",,,53.731343,,
"NLD","Netherlands","UP6B_FP7","Share of imported products in exports at basic prices ","ZTOT","Total activity","P24","Basic metals","RT","Ratio","2019","2019",,,"0","Units",,,59.917026,,
"NLD","Netherlands","UP2B_FP7","Share of imported products in intermediate consumption at basic prices ","ZTOT","Total activity","P74_75","Other professional, scientific and tech. services and veterinary services","RT","Ratio","2019","2019",,,"0","Units",,,14.211001,,
"NLD","Netherlands","UP2B_FP7","Share of imported products in intermediate consumption at basic prices ","ZTOT","Total activity","P10_12","Food, beverages and tobacco products","RT","Ratio","2019","2019",,,"0","Units",,,43.64338,,
"NLD","Netherlands","UP6B_FP7","Share of imported products in exports at basic prices ","ZTOT","Total activity","P13_15","Textiles, wearing apparel, leather and related products","RT","Ratio","2019","2019",,,"0","Units",,,84.627038,,
"NLD","Netherlands","UP3S14B_FP7","Share of imported products in final cons. of households at basic prices ","ZTOT","Total activity","P28","Machinery and equipment n.e.c.","RT","Ratio","2019","2019",,,"0","Units",,,70.165746,,
"NLD","Netherlands","UP2B_FP7","Share of imported products in intermediate consumption at basic prices ","ZTOT","Total activity","P62_63","Computer programming, consultancy and related serv., Information serv.","RT","Ratio","2019","2019",,,"0","Units",,,18.638672,,
"NLD","Netherlands","UP3S14B_FP7","Share of imported products in final cons. of households at basic prices ","ZTOT","Total activity","P71","Architectural and engineering services, tech. testing & analysis services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP3S14B_FP7","Share of imported products in final cons. of households at basic prices ","ZTOT","Total activity","PK","Financial and insurance services","RT","Ratio","2019","2019",,,"0","Units",,,1.556071,,
"NLD","Netherlands","UP3S14B_FP7","Share of imported products in final cons. of households at basic prices ","ZTOT","Total activity","P69_70","Legal, accounting, head offices services, management consultancy serv.","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP51B_FP7","Share of imported products in GFCF at basic prices ","ZTOT","Total activity","P33","Repair and installation services of machinery and equipment","RT","Ratio","2019","2019",,,"0","Units",,,3.68272,,
"NLD","Netherlands","UP6B_FP7","Share of imported products in exports at basic prices ","ZTOT","Total activity","P65","Insurance, reinsurance & pension funding services, exc. compulsory S.S.","RT","Ratio","2019","2019",,,"0","Units",,,0,"E","Estimated value"
"NLD","Netherlands","UP2B_FP7","Share of imported products in intermediate consumption at basic prices ","ZTOT","Total activity","P18","Printing and recording services","RT","Ratio","2019","2019",,,"0","Units",,,1.74954,,
